Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"AS","07/28/2022","0698","N468AS","SEA","1"
"AS","07/29/2022","0263","N926AK","SEA","4"
"AS","07/29/2022","0698","N913AK","SEA","-8"
"AS","07/30/2022","0263","N936AK","SEA","6"
"AS","07/30/2022","0698","N407AS","SEA","27"
"AS","07/31/2022","0263","N919AK","SEA","-6"
"AS","07/31/2022","0698","N492AS","SEA","-7"
"AS","08/01/2022","0263","N935AK","SEA","56"
"AS","08/01/2022","0698","N469AS","SEA","-5"
"AS","08/02/2022","0263","N972AK","SEA","-1"
"AS","08/02/2022","0698","N971AK","SEA","-8"
"AS","08/03/2022","0263","N478AS","SEA","-5"
"AS","08/03/2022","0698","N467AS","SEA","2"
"AS","08/04/2022","0263","N265AK","SEA","-7"
"AS","08/04/2022","0698","N287AK","SEA","-6"
"AS","08/05/2022","0263","N974AK","SEA","1"
"AS","08/05/2022","0698","N280AK","SEA","0"
"AS","08/06/2022","0263","N936AK","SEA","19"
"AS","08/06/2022","0698","N461AS","SEA","15"
"AS","08/07/2022","0263","N932AK","SEA","54"
"AS","08/07/2022","0698","N237AK","SEA","4"
"AS","08/08/2022","0263","N976AK","SEA","22"
"AS","08/08/2022","0698","N486AS","SEA","0"
"AS","08/09/2022","0263","N924AK","SEA","10"
"AS","08/09/2022","0698","N293AK","SEA","-5"
"AS","08/10/2022","0263","N435AS","SEA","14"
"AS","08/10/2022","0698","N402AS","SEA","127"
"AS","08/11/2022","0263","N296AK","SEA","14"
"AS","08/11/2022","0698","N288AK","SEA","136"
"AS","08/12/2022","0263","N971AK","SEA","7"
"AS","08/12/2022","0698","N937AK","SEA","10"
"AS","08/13/2022","0263","N440AS","SEA","12"
"AS","08/13/2022","0698","N461AS","SEA","-7"
"AS","08/14/2022","0263","N931AK","SEA","11"
"AS","08/14/2022","0698","N495AS","SEA","-6"
"AS","08/15/2022","0263","N433AS","SEA","-2"
"AS","08/15/2022","0698","N253AK","SEA","12"
"AS","08/16/2022","0263","N467AS","SEA","17"
"AS","08/16/2022","0698","N926AK","SEA","-9"
"AS","08/17/2022","0263","N976AK","SEA","25"
"AS","08/17/2022","0698","N442AS","SEA","-9"
"AS","08/18/2022","0263","N294AK","SEA","2"
"AS","08/18/2022","0698","N287AK","SEA","12"
"AS","08/19/2022","0263","N913AK","SEA","14"
"AS","08/19/2022","0698","N581AS","SEA","1"
"AS","08/20/2022","0263","N409AS","SEA","-3"
"AS","08/20/2022","0698","N253AK","SEA","6"
"AS","08/21/2022","0263","N942AK","SEA","-11"
"AS","08/21/2022","0698","N915AK","SEA","21"
"AS","08/22/2022","0263","N935AK","SEA","2"
"AS","08/22/2022","0698","N464AS","SEA","-3"
"AS","08/23/2022","0263","N469AS","SEA","-7"
"AS","08/23/2022","0698","N979AK","SEA","-8"
"AS","08/24/2022","0263","N938AK","SEA","5"
"AS","08/24/2022","0698","N423AS","SEA","-5"
"AS","08/25/2022","0263","N936AK","SEA","-4"
"AS","08/25/2022","0698","N248AK","SEA","-8"
"AS","08/26/2022","0263","N277AK","SEA","-7"
"AS","08/26/2022","0698","N474AS","SEA","-4"
"AS","08/27/2022","0263","N978AK","SEA","-9"
"AS","08/27/2022","0698","N214AK","SEA","-13"
"AS","08/28/2022","0263","N979AK","SEA","-7"
"AS","08/28/2022","0698","N290AK","SEA","0"
