YEAR,QUARTER,MONTH,FL_DATE,TAIL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_NM,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DIV_DISTANCE,,
1,2,3,31,21,1,1,1,1,1,1,1,2,2,2,2,2,2,2,18,14,17,25,8,21,2,2,1,4,2,3,2,3,1
1,2,4,63,56,1,1,1,1,1,1,1,2,2,2,2,2,2,2,32,19,47,42,13,40,2,2,1,10,3,4,2,6,1
1,4,10,235,178,1,1,1,1,1,1,1,3,3,3,3,3,3,3,70,33,117,120,13,79,2,2,2,35,4,15,2,23,2
1,1,3,62,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,17,33,33,12,39,2,3,1,7,3,7,2,5,1
1,1,2,27,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,13,19,21,4,20,1,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,3,34,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,17,27,29,11,29,2,2,1,8,2,5,2,6,1
1,4,11,306,135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,31,62,71,26,71,2,4,1,16,5,13,2,8,1
1,1,2,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,10,15,6,14,1,1,1,2,2,3,2,2,1
1,3,6,61,54,1,1,1,1,1,1,1,3,3,3,3,3,3,3,25,15,40,43,16,34,2,2,1,8,2,6,2,3,1
1,1,2,28,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,21,21,13,21,1,1,1,4,4,7,2,5,1
1,1,1,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,10,14,13,4,14,1,1,1,6,2,3,2,5,1
1,3,7,208,136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,34,75,85,27,59,2,3,1,14,2,11,2,12,1
1,1,1,17,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,9,14,14,4,15,1,1,1,6,3,3,2,5,1
1,2,3,37,32,1,1,1,1,1,1,1,2,2,2,2,2,2,2,19,15,25,24,9,25,2,2,1,5,2,4,2,6,1
1,3,6,110,44,1,1,1,1,1,1,1,2,2,2,2,2,2,2,50,25,69,70,12,69,1,1,1,17,8,12,2,11,1
1,4,10,288,176,1,1,1,1,1,1,1,2,2,2,2,2,2,2,48,36,75,92,45,75,2,2,1,19,2,12,2,10,1
1,1,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,10,13,15,6,12,1,1,1,1,1,1,1,1,1
1,1,2,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,9,9,4,8,1,1,1,1,1,1,1,1,1
1,2,4,58,48,1,1,1,1,1,1,1,3,3,3,3,3,3,3,23,20,41,42,14,39,1,1,1,5,3,8,2,4,1
1,2,2,15,12,1,1,1,1,1,1,1,2,2,2,2,2,2,2,11,8,13,14,8,15,1,1,1,5,2,4,2,3,1
1,4,12,343,184,1,1,1,1,1,1,1,2,2,2,2,2,2,2,92,35,152,171,14,109,2,2,1,30,9,26,2,41,1
1,4,12,285,178,1,1,1,1,1,1,1,2,3,2,2,2,2,2,62,36,110,117,20,84,2,3,1,23,3,22,2,18,1
1,1,1,20,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,11,15,16,9,17,1,1,1,5,2,3,2,4,1
1,2,2,58,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,10,33,40,24,29,1,1,1,2,2,2,2,2,1
1,1,2,44,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,25,30,13,30,1,1,1,6,2,2,2,4,1
1,4,12,346,220,1,1,1,1,1,1,1,2,2,2,2,2,2,2,84,26,134,146,24,95,2,3,1,31,8,15,2,40,1
1,1,3,39,33,1,1,1,1,1,1,1,2,2,2,2,2,2,2,19,16,28,30,7,24,2,3,1,3,2,2,2,3,1
1,2,3,16,10,1,1,1,1,1,1,1,2,2,2,2,2,2,2,13,10,15,16,7,13,1,1,1,4,2,5,2,2,1
1,3,6,128,57,1,1,1,1,1,1,1,2,2,1,2,2,2,2,54,30,72,68,32,73,2,4,1,15,6,23,2,8,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,2,2,2,2,2,1
1,3,8,165,113,1,1,1,1,1,1,1,2,2,2,2,2,2,2,55,24,86,100,23,71,2,2,1,14,5,19,2,16,1
1,1,3,81,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,22,30,32,11,33,2,3,1,4,3,5,2,2,1
1,2,2,59,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,18,36,44,14,39,2,2,1,9,3,7,2,11,1
1,1,2,24,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,13,21,20,7,22,1,1,1,11,2,6,2,8,1
1,2,2,57,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,19,37,39,27,37,2,4,1,9,2,13,2,8,1
1,3,7,211,139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,28,80,99,29,76,2,2,1,29,4,15,2,25,1
1,1,3,58,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,17,46,47,5,37,1,1,1,7,2,6,2,8,1
1,1,1,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,11,12,9,12,1,1,1,1,1,1,1,1,1
1,1,1,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,2,3,1,1,1,1,1,1,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,1,2,35,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,16,21,24,6,25,2,3,1,1,1,1,1,1,1
1,4,11,273,189,1,1,1,1,1,1,1,3,3,3,3,3,3,3,78,31,123,140,33,97,2,3,2,38,3,21,2,36,2
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,1,2,2,2,2,2,1
1,4,10,280,185,1,1,1,1,1,1,1,1,2,1,1,1,1,1,68,33,79,88,20,78,2,3,1,24,5,19,2,21,1
1,3,7,207,155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,30,104,104,11,76,2,2,1,28,3,11,2,19,1
1,2,3,40,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,13,28,29,13,27,2,2,1,8,2,2,2,7,1
1,1,1,14,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,13,13,7,13,1,1,1,6,2,4,2,5,1
1,1,1,23,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,14,16,20,14,17,1,1,2,4,2,4,2,2,2
1,1,1,23,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,17,19,6,20,1,1,1,4,2,3,2,4,1
1,1,2,28,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,14,23,24,9,25,1,1,1,8,2,5,2,9,1
1,1,1,28,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,20,20,12,22,2,2,1,4,2,4,2,3,1
1,1,1,24,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,14,14,15,8,16,1,1,1,1,1,1,1,1,1
1,2,3,62,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,20,43,46,11,40,2,2,1,8,4,8,2,11,1
1,2,6,152,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,32,54,58,10,59,2,2,1,11,3,9,2,4,1
1,3,8,213,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,33,65,73,19,61,2,2,1,14,2,8,2,7,1
1,2,4,109,42,1,1,1,1,1,1,1,2,2,2,2,2,2,2,48,23,79,79,20,65,2,2,1,19,3,11,2,16,1
1,1,1,24,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,20,18,7,17,1,1,1,6,2,2,2,3,1
1,2,2,24,22,1,1,1,1,1,1,1,2,2,2,2,2,2,2,21,14,20,21,6,19,1,1,1,9,2,5,2,9,1
1,4,8,176,129,1,1,1,1,1,1,1,2,2,2,2,2,2,2,58,28,89,113,9,65,2,2,1,24,4,12,3,21,1
1,2,3,38,20,1,1,1,1,1,1,1,2,2,2,2,2,2,2,26,19,27,26,9,27,2,3,1,3,3,5,2,6,1
1,3,3,41,26,1,1,1,1,1,1,1,2,2,2,2,2,2,2,15,14,21,30,8,25,1,1,1,4,2,2,2,4,1
1,1,1,24,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,11,12,15,7,16,1,1,1,3,2,2,2,3,1
1,1,1,23,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,11,18,18,9,17,1,1,1,4,2,2,2,4,1
1,3,6,145,107,1,1,1,1,1,1,1,3,3,3,3,3,3,3,55,26,96,91,17,66,2,2,2,23,4,12,2,18,2
1,1,1,23,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,13,20,21,15,21,2,2,1,10,2,6,2,11,1
1,1,1,20,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,15,18,8,17,1,1,1,5,2,3,2,3,1
1,1,1,15,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,11,14,13,5,14,1,1,1,12,2,6,2,7,1
1,3,3,64,59,1,1,1,1,1,1,1,3,3,3,3,3,3,3,34,21,48,52,15,41,1,1,2,12,2,10,2,9,2
1,3,9,247,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,26,82,92,24,88,2,3,2,33,3,19,2,32,2
1,1,1,24,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,17,18,8,20,1,1,1,5,2,2,2,4,1
1,4,9,208,123,1,1,1,1,1,1,1,2,2,2,2,2,2,2,70,26,93,88,14,77,1,1,1,26,3,8,2,28,1
1,3,4,52,43,1,1,1,1,1,1,1,2,2,2,2,2,2,2,24,18,39,36,11,35,1,1,1,8,3,5,2,10,1
1,3,5,118,95,1,1,1,1,1,1,1,3,3,3,3,3,3,3,42,27,62,80,17,54,2,2,1,8,2,4,2,10,1
1,1,1,23,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,16,19,18,9,19,1,1,1,3,2,3,2,2,1
1,4,11,280,163,1,1,1,1,1,1,1,2,2,2,2,2,2,2,65,28,117,136,20,84,2,2,2,29,6,18,2,20,2
1,2,3,43,38,1,1,1,1,1,1,1,2,2,2,2,2,2,2,27,19,33,35,16,33,1,1,1,6,2,5,2,2,1
1,2,4,95,79,1,1,1,1,1,1,1,2,2,2,2,2,2,2,46,24,56,53,12,50,2,2,2,19,3,6,2,12,2
1,1,2,28,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,11,23,24,11,25,1,1,1,8,2,10,2,5,1
1,2,2,59,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,16,40,38,9,33,1,1,1,9,2,3,2,8,1
1,1,2,31,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,17,21,24,8,22,1,1,1,4,2,5,2,3,1
1,1,1,31,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,11,12,17,10,20,1,1,1,2,2,2,2,2,1
1,2,5,85,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,24,48,49,15,46,2,2,2,10,4,11,2,12,2
1,2,2,53,45,1,1,1,1,1,1,1,2,2,2,2,2,2,2,32,17,41,45,13,36,2,2,1,9,2,5,2,8,1
1,2,3,61,36,1,1,1,1,1,1,1,2,2,2,2,2,2,2,24,15,28,32,24,39,1,1,1,2,2,9,2,5,1
1,1,2,27,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,11,18,20,6,17,1,1,1,4,2,2,2,7,1
1,1,1,24,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,9,15,19,6,19,1,1,1,2,2,2,2,2,1
1,1,2,36,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,26,27,11,28,2,2,1,5,3,5,2,6,1
1,3,4,54,49,1,1,1,1,1,1,1,4,4,4,4,4,3,3,27,23,36,44,14,38,2,3,1,7,3,10,2,9,1
1,1,2,6,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2,6,5,6,6,4,6,1,1,1,2,2,2,2,2,1
1,1,2,25,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,12,16,18,8,19,2,3,1,1,1,1,1,1,1
1,1,1,16,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,9,12,14,4,13,1,1,1,2,2,2,2,2,1
1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,4,5,1,1,1,4,2,3,2,4,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
1,1,1,19,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,11,13,17,8,16,1,1,1,3,2,5,2,2,1
1,1,1,24,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,14,18,20,7,18,1,1,1,2,2,2,2,2,1
1,1,2,26,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,21,17,6,22,1,1,1,2,2,2,2,2,1
1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,3,1,1,1,1,1,1,1,1,1
1,3,5,92,78,1,1,1,1,1,1,1,3,3,3,3,3,3,3,51,20,56,59,14,56,2,2,1,22,3,6,2,20,1
1,2,4,42,38,1,1,1,1,1,1,1,3,3,3,3,3,3,3,28,14,33,36,19,32,1,1,1,9,5,5,2,6,1
1,2,3,30,24,1,1,1,1,1,1,1,2,2,2,2,2,2,2,18,17,23,24,10,22,1,1,1,2,2,4,2,4,1
1,4,11,319,173,1,1,1,1,1,1,1,3,3,3,3,3,3,3,72,30,139,147,24,88,2,3,2,34,4,16,2,24,2
1,4,11,304,181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,35,113,122,14,87,2,3,1,35,4,14,2,26,1
1,1,1,23,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,11,19,18,13,19,1,1,1,5,2,3,2,5,1
1,4,11,253,155,1,1,1,1,1,1,1,2,2,2,2,2,2,2,74,28,87,102,12,87,2,3,1,35,2,16,2,29,1
1,4,4,78,66,1,1,1,1,1,1,1,3,3,3,3,3,3,3,42,17,58,59,10,44,2,2,2,13,3,3,2,9,2
1,1,2,35,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,15,30,28,8,29,1,1,1,7,2,4,2,7,1
1,1,2,35,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,17,27,25,16,28,2,3,1,7,2,7,2,5,1
1,3,7,176,137,1,1,1,1,1,1,1,2,2,2,2,2,2,2,63,26,73,95,13,74,2,3,1,27,5,16,2,19,1
1,1,1,23,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,17,20,9,18,1,1,1,5,2,3,2,5,1
1,2,5,106,93,1,1,1,1,1,1,1,3,3,3,3,3,3,3,48,27,70,78,15,52,1,1,1,15,2,8,2,13,1
1,1,1,24,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,18,18,10,19,1,1,1,2,2,2,2,2,1
1,2,3,39,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,12,23,25,7,26,2,3,1,5,2,4,2,5,1
1,3,3,25,23,1,1,1,1,1,1,1,3,3,3,3,3,3,3,17,14,18,22,7,19,1,1,1,7,2,5,2,5,1
1,3,5,70,62,1,1,1,1,1,1,1,2,2,2,2,2,2,2,33,19,38,46,14,38,1,1,1,7,2,2,2,7,1
1,3,7,182,102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,72,36,87,100,50,102,2,3,2,25,7,54,2,21,2
1,2,5,87,51,1,1,1,1,1,1,1,2,2,2,2,2,2,2,41,23,63,68,12,47,2,2,1,14,2,11,2,10,1
1,2,3,40,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,20,25,11,24,1,1,1,3,3,2,2,3,1
1,1,2,44,39,1,1,1,1,1,1,1,2,2,2,2,2,2,2,32,17,36,33,12,33,1,1,1,12,2,6,2,10,1
1,4,10,265,136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75,34,97,118,13,88,2,2,1,29,8,17,2,32,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,2,59,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,17,27,33,9,34,2,2,1,3,2,2,2,3,1
1,2,4,54,35,1,1,1,1,1,1,1,2,2,2,2,2,2,2,28,18,40,42,10,35,2,2,1,6,2,2,2,7,1
1,2,3,31,30,1,1,1,1,1,1,1,2,2,2,2,2,2,2,22,12,23,26,10,26,1,1,1,8,2,6,2,8,1
1,1,2,31,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,15,23,26,15,27,1,1,1,7,4,8,2,7,1
1,4,11,245,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,22,79,82,27,75,2,3,1,28,3,7,2,23,1
1,1,2,28,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,12,16,17,6,17,1,1,1,1,1,1,1,1,1
1,1,2,34,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,14,22,24,6,24,1,1,1,5,3,5,2,3,1
1,2,4,74,62,1,1,1,1,1,1,1,2,2,2,2,2,2,2,37,24,53,54,28,47,2,4,1,15,2,7,2,13,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,24,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,11,15,18,6,16,1,1,1,2,2,2,2,2,1
1,1,1,23,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,17,18,17,7,22,1,1,1,3,2,3,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,19,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9,18,16,5,16,1,1,1,6,2,3,2,6,1
1,3,5,69,56,1,1,1,1,1,1,1,2,2,2,2,2,2,2,33,20,51,48,18,45,2,2,1,8,3,10,2,9,1
1,1,1,23,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,10,19,21,8,17,1,1,1,6,2,2,2,4,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3,6,123,101,1,1,1,1,1,1,1,2,2,2,2,2,2,2,43,24,65,74,14,55,1,1,1,13,2,9,2,12,1
1,3,5,62,43,1,1,1,1,1,1,1,3,3,3,3,3,3,3,29,19,47,48,10,42,2,2,1,10,3,4,2,9,1
1,3,7,177,118,1,1,1,1,1,1,1,3,3,3,3,3,2,2,56,29,99,101,12,64,2,2,1,23,2,13,2,17,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,3,65,46,1,1,1,1,1,1,1,2,2,2,2,2,2,2,34,22,46,51,15,43,1,1,1,8,4,3,2,10,1
1,3,9,240,140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,26,89,92,14,82,1,1,1,29,4,7,2,25,1
1,2,2,54,33,1,1,1,1,1,1,1,2,2,2,2,2,2,2,22,20,32,36,9,26,1,1,1,2,2,2,2,2,1
1,1,2,28,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,24,26,6,19,1,1,1,5,2,3,2,5,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,4,8,162,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,27,65,64,8,62,2,3,1,18,4,13,2,15,1
1,2,2,54,44,1,1,1,1,1,1,1,2,2,2,2,2,2,2,19,18,37,37,11,33,1,1,1,5,2,4,2,4,1
1,1,2,28,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,15,22,20,9,21,2,3,1,6,2,3,2,6,1
1,2,5,123,101,1,1,1,1,1,1,1,2,2,2,2,2,2,2,50,25,93,85,12,61,2,2,1,16,7,10,2,13,1
1,4,8,181,142,1,1,1,1,1,1,1,2,2,2,2,2,2,2,59,28,84,85,16,73,2,2,1,22,5,15,2,21,1
1,1,2,26,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,12,18,19,6,22,1,1,1,4,2,2,2,4,1
1,2,5,113,85,1,1,1,1,1,1,1,2,2,2,2,2,2,2,50,25,74,83,17,62,1,1,1,19,2,12,2,20,1
1,1,2,21,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,14,14,10,16,2,2,1,1,1,1,1,1,1
1,2,2,30,29,1,1,1,1,1,1,1,1,2,1,1,1,1,1,19,12,21,23,6,22,1,1,1,5,2,5,2,5,1
1,2,2,43,39,1,1,1,1,1,1,1,2,2,2,2,2,2,2,17,22,31,31,13,30,1,1,1,2,2,6,2,2,1
1,4,10,302,156,1,1,1,1,1,1,1,3,3,3,3,3,3,3,87,34,119,135,20,94,2,3,1,39,10,17,2,31,1
1,1,1,24,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,11,18,16,7,21,1,1,1,3,2,4,2,2,1
1,2,2,54,35,1,1,1,1,1,1,1,2,2,2,2,2,2,2,28,23,31,32,14,31,2,2,1,6,2,5,2,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,4,7,151,85,1,1,1,1,1,1,1,3,3,3,3,3,3,3,59,29,99,102,20,70,1,1,2,22,4,21,2,15,2
1,2,2,30,16,1,1,1,1,1,1,1,1,2,1,1,1,1,1,21,14,23,25,5,24,1,1,1,5,2,4,2,2,1
1,1,1,23,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,12,19,18,8,21,1,1,2,3,2,3,2,4,2
1,2,2,54,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,15,32,32,29,34,1,1,1,11,2,6,2,5,1
1,4,10,266,180,1,1,1,1,1,1,1,2,2,2,2,2,2,2,48,38,93,133,17,71,2,2,1,16,2,15,2,12,1
1,2,2,30,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,17,23,23,9,22,1,1,1,8,2,6,2,5,1
1,2,4,52,42,1,1,1,1,1,1,1,2,2,2,2,2,2,2,35,16,44,40,13,37,1,1,1,12,2,5,2,9,1
1,4,10,297,210,1,1,1,1,1,1,1,1,2,1,1,1,1,1,78,32,85,95,21,93,2,3,2,27,15,24,2,25,2
1,1,2,27,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,22,22,3,24,1,1,1,7,2,2,2,8,1
1,3,7,143,115,1,1,1,1,1,1,1,4,4,4,4,4,4,4,54,27,82,97,31,72,2,3,1,18,2,17,2,18,1
1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,3,4,1,1,1,2,2,2,2,2,1
1,1,1,28,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,17,22,22,7,24,1,1,1,7,2,4,2,4,1
1,4,11,245,61,1,1,1,1,1,1,1,2,2,2,2,2,2,2,55,37,107,136,27,80,1,1,1,25,3,16,2,9,1
1,1,2,44,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,16,33,32,18,33,1,1,1,12,2,8,2,8,1
1,1,3,29,23,1,1,1,1,1,1,1,2,2,2,2,2,2,2,23,12,26,26,7,22,1,1,1,5,2,2,2,5,1
1,4,10,277,190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,82,26,88,93,12,92,2,3,1,37,5,13,2,32,1
1,3,7,184,98,1,1,1,1,1,1,1,1,2,1,1,1,1,1,40,27,63,71,11,58,1,1,1,11,5,11,2,10,1
1,2,4,94,70,1,1,1,1,1,1,1,2,2,2,2,2,2,2,36,15,49,49,8,44,2,2,1,7,3,3,2,4,1
1,1,1,24,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,15,17,5,17,1,1,1,4,2,3,2,2,1
1,1,1,24,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,8,14,14,4,14,1,1,1,1,1,1,1,1,1
1,3,8,224,136,1,1,1,1,1,1,1,3,3,3,3,3,3,3,68,29,113,118,15,89,2,4,1,26,7,8,2,27,1
1,2,2,54,51,1,1,1,1,1,1,1,2,2,2,2,2,2,2,27,23,39,38,9,33,1,1,1,2,2,2,2,2,1
1,2,2,50,35,1,1,1,1,1,1,1,2,2,2,2,2,2,2,24,17,33,38,17,30,1,1,1,4,2,4,2,5,1
1,2,3,70,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,21,47,47,20,42,2,2,1,5,2,7,2,5,1
1,1,2,28,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,12,27,24,11,23,1,1,1,10,2,4,2,8,1
1,1,1,17,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,12,14,17,9,17,2,2,1,3,2,7,2,3,1
1,2,4,74,64,1,1,1,1,1,1,1,2,2,2,2,2,2,2,23,18,41,52,11,36,1,1,1,6,3,4,2,4,1
1,3,4,57,46,1,1,1,1,1,1,1,2,2,2,2,2,2,2,33,17,40,41,8,40,2,2,1,11,3,5,2,7,1
1,4,11,263,154,1,1,1,1,1,1,1,2,2,2,2,2,2,2,74,28,125,130,12,83,2,2,1,30,5,13,2,34,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,1,2,28,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,12,23,22,8,23,1,1,1,7,2,2,2,6,1
1,2,4,64,55,1,1,1,1,1,1,1,2,2,2,2,2,2,2,38,17,40,54,10,44,2,2,1,14,2,4,2,13,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,15,15,12,17,2,2,1,4,2,4,2,3,1
1,2,3,69,39,1,1,1,1,1,1,1,2,2,2,2,2,2,2,40,22,48,55,15,47,2,2,1,9,3,8,2,9,1
1,2,4,68,55,1,1,1,1,1,1,1,3,3,3,3,3,3,3,36,19,51,56,12,40,2,2,2,11,4,5,2,8,2
1,4,8,201,151,1,1,1,1,1,1,1,5,5,5,5,5,4,4,65,29,140,137,24,77,2,4,1,25,3,16,2,17,1
1,3,6,145,117,1,1,1,1,1,1,1,3,3,3,3,3,3,3,63,27,99,98,18,73,2,3,1,21,4,14,2,23,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1
